UTC Time, Parameter, Value
2021-09-08 03:10:45, Doppler_noise, -0.008806968003568727
2021-09-08 03:11:15, Doppler_noise, -0.00214141956939784
2021-09-08 03:11:35, Doppler_noise, 0.004429706762039132
2021-09-08 03:11:45, Doppler_noise, 0.000351858112935588
2021-09-08 03:12:15, Doppler_noise, -0.013065568396768867
2021-09-08 03:12:25, Doppler_noise, -0.010632161631292549
2021-09-08 03:13:05, Doppler_noise, 0.004941994598539168
2021-09-08 03:13:25, Doppler_noise, 0.0053890772177283
2021-09-08 03:13:35, Doppler_noise, -0.000869159355033844
2021-09-08 03:14:05, Doppler_noise, -0.011604174970671012
2021-09-08 03:14:15, Doppler_noise, -0.004051305464713551
2021-09-08 03:14:25, Doppler_noise, -0.0003007692512255744
2021-09-08 03:14:35, Doppler_noise, 0.003401647396231056
2021-09-08 03:14:45, Doppler_noise, -0.008562817237816489
2021-09-08 03:15:05, Doppler_noise, -0.013451584533413552
2021-09-08 03:15:15, Doppler_noise, -0.00831879304632821
2021-09-08 03:15:25, Doppler_noise, -0.0045742116358269405
2021-09-08 03:15:35, Doppler_noise, -0.005887038732907968
2021-09-08 03:15:55, Doppler_noise, 0.003189497098333049
2021-09-08 03:17:05, Doppler_noise, 0.0016159226453282829
2021-09-08 03:17:15, Doppler_noise, 0.0004992124406726361
2021-09-08 03:17:35, Doppler_noise, 0.0038668083185484647
2021-09-08 03:17:45, Doppler_noise, 0.0014818251902397606
2021-09-08 03:17:55, Doppler_noise, 0.007627198568116
2021-09-08 03:18:05, Doppler_noise, -0.002216308001152356
2021-09-08 03:18:15, Doppler_noise, -0.009098663448867228
2021-09-08 03:18:25, Doppler_noise, -0.016716821674094717
2021-09-08 03:18:35, Doppler_noise, -0.0038089558744331953
2021-09-08 03:18:45, Doppler_noise, -0.0033308595633343434
2021-09-08 03:19:05, Doppler_noise, -0.0010685704561410605
2021-09-08 03:19:15, Doppler_noise, 2.7045645765610967e-05
2021-09-08 03:19:45, Doppler_noise, 0.007628273921113759
2021-09-08 03:19:55, Doppler_noise, -0.0024861818417321047
2021-09-08 03:20:15, Doppler_noise, -0.002310637523578407
2021-09-08 03:20:35, Doppler_noise, 0.00040393927804416313
2021-09-08 03:20:45, Doppler_noise, -0.0020799524670565006
2021-09-08 03:21:05, Doppler_noise, -0.00726858394386909
2021-09-08 03:21:15, Doppler_noise, -0.010195075762567283
2021-09-08 03:21:35, Doppler_noise, -0.0053090810540652456
2021-09-08 03:22:05, Doppler_noise, 0.0034801192614395404
2021-09-08 03:22:15, Doppler_noise, -0.017641921438553254
2021-09-08 03:22:35, Doppler_noise, -0.0003191436115912438
2021-09-08 03:22:45, Doppler_noise, -0.0028645608565511797
2021-09-08 03:22:55, Doppler_noise, -0.0029684353007723985
2021-09-08 03:23:05, Doppler_noise, -0.0033827970712536626
2021-09-08 03:23:25, Doppler_noise, -0.01060881596811214
2021-09-08 03:23:55, Doppler_noise, 0.002439177252313129
2021-09-08 03:24:05, Doppler_noise, 0.007055708217080792
2021-09-08 03:24:15, Doppler_noise, -0.005683921096306221
2021-09-08 03:24:45, Doppler_noise, -0.004939309534620406
2021-09-08 03:24:55, Doppler_noise, -0.004309486755687431
2021-09-08 03:25:05, Doppler_noise, 0.0013991056200666208
2021-09-08 03:25:25, Doppler_noise, -0.0008913712844105248
2021-09-08 03:25:35, Doppler_noise, -0.004077955402749466
2021-09-08 03:25:45, Doppler_noise, 0.007639688143399325
2021-09-08 03:25:55, Doppler_noise, 0.008287682317245526
2021-09-08 03:26:05, Doppler_noise, -0.014545685882239924
2021-09-08 03:26:15, Doppler_noise, 0.002463672204839895
2021-09-08 03:26:35, Doppler_noise, -0.011941195052486364
2021-09-08 03:26:45, Doppler_noise, -0.006185066146485951
2021-09-08 03:26:55, Doppler_noise, -0.015923389657928055
2021-09-08 03:27:05, Doppler_noise, 0.006013021940816543
2021-09-08 03:27:25, Doppler_noise, -0.012428313530449486
2021-09-08 03:27:55, Doppler_noise, -0.0020367118929698336
2021-09-08 03:28:05, Doppler_noise, 0.0061216685395493195
2021-09-08 03:28:15, Doppler_noise, -0.0008195373287662733
2021-09-08 03:30:05, Doppler_noise, 0.0028335160606047798
2021-09-08 03:30:15, Doppler_noise, 0.0070683826681943165
2021-09-08 03:30:25, Doppler_noise, 0.00820385068232099
2021-09-08 03:30:35, Doppler_noise, -0.015531587734358254
2021-09-08 03:30:45, Doppler_noise, -0.017580996857873288
2021-09-08 03:30:55, Doppler_noise, -0.008653220813471307
